movie_title,movie_score,release_date_x,total_gross,release_date_y,runtime,rating,genre,distributor,director,producer,budget,theaters,actors,writers,cinematographers,composers,month,year,inflation,gross_per_theater,actors_score
Love Actually,55,2003-11-07,77008025.76,2003-11-07,128.0,R,Romantic Comedy,Universal,,"Tim Bevan,Eric Fellner",51600000.0,1714.0,"Hugh Grant,Liam Neeson,Colin Firth,Laura Linney,Emma Thompson,Alan Rickman,Keira Knightley,Bill Nighy,Billy Bob Thornton*,Denise Richards*,Sienna Guillory*,January Jones*",,,Craig Armstrong,11,2003,1.29,44928.8364994,393983954.22
Love and Other Drugs,55,2010-11-24,35280035.45,2010-11-24,113.0,R,Comedy / Drama,Fox,Edward Zwick,"Pieter Jan Brugge,Arnon Milchan, ,(executive),Scott Stuber,Edward Zwick",32700000.0,2458.0,"Josh Gad,Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Hank Azaria,Gabriel Macht,Judy Greer",,,James Newton Howard,11,2010,1.09,14353.1470504,137430990.631
Love Happens,33,2009-09-18,25491272.1,2009-09-18,109.0,PG-13,Romance,Universal,Brandon Camp,"J. Miles Dale, ,(executive),Ryan Kavanaugh, ,(executive),Scott Stuber",19980000.0,1922.0,"Jennifer Aniston,Aaron Eckhart,Martin Sheen,Judy Greer,Dan Fogler",,,Christopher Young,9,2009,1.11,13262.8887097,186752877.51
Love Ranch,37,2010-06-30,150294.65,2010-06-30,117.0,R,Drama,eOne Entertainment,Taylor Hackford,Taylor Hackford,27250000.0,11.0,"Bryan Cranston,Gina Gershon,Helen Mirren,Joe Pesci",,,Chris Bacon,6,2010,1.09,13663.15,61750179.2
Love the Coopers,31,2015-11-13,26302731.0,2015-11-13,107.0,PG-13,Comedy,Lionsgate,Jessie Nelson,,17000000.0,2603.0,"Alan Arkin,John Goodman,Ed Helms,Diane Keaton,Anthony Mackie,Amanda Seyfried,Marisa Tomei,Olivia Wilde",,,,11,2015,1.0,10104.7756435,144596238.344
Love's Labour's Lost,35,2000-06-09,413712.96,2000-06-09,93.0,PG,Musical,Miramax,Kenneth Branagh,,17940000.0,14.0,"Alicia Silverstone,Matthew Lillard",,,Patrick Doyle,6,2000,1.38,29550.9257143,72618044.01
Lucky Numbers,31,2000-10-27,13858672.08,2000-10-27,105.0,R,Crime Comedy,Paramount,Nora Ephron,"Nora Ephron,Andrew Lazar",86940000.0,2528.0,"John Travolta,Lisa Kudrow",,John Lindley,George Fenton,10,2000,1.38,5482.0696519,101297904.17
Lucy,61,2014-07-25,127930236.0,2014-07-25,90.0,R,Sci-Fi Action,Universal,Luc Besson,Virginie Silla,40400000.0,3202.0,"Scarlett Johansson,Morgan Freeman,Analeigh Tipton*",Luc Besson,,,7,2014,1.01,39953.2279825,117754024.875
Luther,47,2003-09-26,7470813.12,2003-09-26,115.0,PG-13,Historical Drama,RS,,,38700000.0,400.0,Alfred Molina,,,,9,2003,1.29,18677.0328,38491698.9467
MacGruber,43,2010-05-21,9292904.0,2010-05-21,88.0,R,Comedy,Universal,Jorma Taccone,"Ryan Kavanaugh, ,(executive),Lorne Michaels,Akiva Schaffer, ,(executive),Tucker Tooley, ,(executive)",10900000.0,2551.0,"Will Forte,Kristen Wiig,Ryan Phillippe,Val Kilmer,Powers Boothe,Maya Rudolph","Will Forte,Jorma Taccone",,,5,2010,1.09,3642.84751078,68930215.1567
Machete,60,2010-09-03,28987074.14,2010-09-03,105.0,R,Action / Adventure,Fox,,Robert Rodriguez,11445000.0,2678.0,"Danny Trejo,Robert DeNiro,Jessica Alba,Michelle Rodriguez,Lindsay Lohan,Jeff Fahey,Cheech Marin,Steven Seagal,Daryl Sabara",Robert Rodriguez,,Carl Thiel,9,2010,1.09,10824.1501643,169346088.5
Machine Gun Preacher,43,2011-09-23,571011.4,2011-09-23,123.0,R,Action,Relativity,Marc Forster,,31800000.0,93.0,"Gerard Butler,Michelle Monaghan,Kathy Baker,Michael Shannon",Jason Keller,,,9,2011,1.06,6139.90752688,86533217.3538
Mad City,45,1997-11-07,10541523.0,1997-11-07,115.0,PG-13,Drama / Thriller,Warner Bros.,,"Anne Kopelson,Arnold Kopelson",50000000.0,2194.0,"Dustin Hoffman,John Travolta,Alan Alda",,,Thomas Newman,11,1997,1.0,4804.70510483,99924160.4
Mad Max: Fury Road,90,2015-05-15,153636354.0,2015-05-15,120.0,R,Sci-Fi Action,Warner Bros.,George Miller,George Miller,150000000.0,3722.0,"Riley Keough,Tom Hardy,Charlize Theron,Nicholas Hoult,Rosie Huntington-Whiteley","Nick Lathouris,Brendan McCarthy,George Miller",,,5,2015,1.0,41277.9027405,373533975.58
Madagascar 3: Europe's Most Wanted,60,2012-06-08,225047141.28,2012-06-08,93.0,PG,Animation,Paramount (DreamWorks),,"Mireille Soria,Mark Swift",150800000.0,4263.0,"Ben Stiller, ,(Voice),Chris Rock, ,(Voice),David Schwimmer, ,(Voice),Jada Pinkett-Smith, ,(Voice),Sacha Baron Cohen, ,(Voice),Cedric the Entertainer, ,(Voice),Andy Richter ,(Voice),Jessica Chastain, ,(Voice),Frances McDormand, ,(Voice),Bryan Cranston, ,(Voice),Martin Short ,(Voice)","Noah Baumbach,Eric Darnell",,Hans Zimmer,6,2012,1.04,52790.7908234,199812154.5
Madagascar: Escape 2 Africa,61,2008-11-07,199812154.5,2008-11-07,89.0,PG,Animation,Paramount (DreamWorks),,"Mireille Soria,Mark Swift",166500000.0,4065.0,"Ben Stiller, ,(Voice),Chris Rock, ,(Voice),David Schwimmer, ,(Voice),Jada Pinkett-Smith, ,(Voice),Sacha Baron Cohen, ,(Voice),Cedric the Entertainer, ,(Voice),Andy Richter ,(Voice),Bernie Mac, ,(Voice),Alec Baldwin, ,(Voice),Tom McGrath*, ,(Voice),Zachary Gordon*, ,(Voice)","Etan Cohen,Eric Darnell,Tom McGrath",,Hans Zimmer,11,2008,1.11,49154.2815498,223716714.28
Made of Honor,37,2008-05-02,51074134.74,2008-05-02,101.0,PG-13,Comedy,Sony / Columbia,,"Ryan Kavanaugh, ,(executive),Neal H. Moritz",44400000.0,2816.0,"Patrick Dempsey,Michelle Monaghan,Chris Messina,Sydney Pollack,Kadeem Hardison",,,,5,2008,1.11,18137.1217116,95758312.182
Magic Mike,72,2012-06-29,118270433.84,2012-06-29,110.0,R,Comedy / Drama,Warner Bros.,Steven Soderbergh,"Reid Carolin,Gregory Jacobs,Channing Tatum,Nick Wechsler",7280000.0,3120.0,"Riley Keough*,Channing Tatum,Alex Pettyfer,Matthew McConaughey,Cody Horn,Olivia Munn,Matt Bomer,Joe Manganiello,Adam Rodriguez",Reid Carolin,,,6,2012,1.04,37907.1903333,78212568.4867
Magic Mike XXL,60,2015-07-01,66013057.0,2015-07-01,115.0,R,Comedy / Drama,Warner Bros.,Gregory Jacobs,"Reid Carolin,Gregory Jacobs,Steven Soderbergh, ,(executive),Channing Tatum,Nick Wechsler",14800000.0,3376.0,"Amber Heard,Channing Tatum,Matt Bomer,Joe Manganiello,Jada Pinkett-Smith",Reid Carolin,,,7,2015,1.0,19553.630628,126944403.903
Magnolia,77,1999-12-17,32112045.68,1999-12-17,188.0,R,Drama,New Line,Paul Thomas Anderson,"Paul Thomas Anderson,Michael De Luca, ,(executive),JoAnne Sellar",52910000.0,1086.0,"Julianne Moore,William H. Macy,John C. Reilly,Tom Cruise,Philip Seymour Hoffman,Alfred Molina*,Thomas Jane*,Clark Gregg*",Paul Thomas Anderson,"Robert Elswit, ,(director of photography)",Jon Brion,12,1999,1.43,29569.1028361,134383022.0
Maid in Manhattan,45,2002-12-13,124094817.0,2002-12-13,105.0,PG-13,Romantic Comedy,Sony (Revolution),Wayne Wang,,72600000.0,3050.0,"Ralph Fiennes,Jennifer Lopez,Stanley Tucci","John Hughes, ,(story)",,Alan Silvestri,12,2002,1.32,40686.8252459,61880558.604
Maleficent,56,2014-05-30,243824481.78,2014-05-30,97.0,PG,Fantasy,Buena Vista,Robert Stromberg,"Don Hahn, ,(executive),Angelina Jolie, ,(executive),Joe Roth",181800000.0,3948.0,"Angelina Jolie,Sharlto Copley,Elle Fanning,Sam Riley,Imelda Staunton,Juno Temple,Lesley Manville,Brenton Thwaites,Miranda Richardson",Linda Woolverton,,James Newton Howard,5,2014,1.01,61758.9872796,90216094.4078
Malibu's Most Wanted,43,2003-04-18,44417539.29,2003-04-18,80.0,PG-13,Comedy,Warner Bros.,John Whitesell,"Bill Johnson, ,(executive)",19350000.0,2503.0,"Jamie Kennedy,Taye Diggs,Anthony Anderson,Regina Hall,Kal Penn*,Snoop Dogg*, ,(Voice),Nick Swardson*",,,,4,2003,1.29,17745.720851,156120669.98
Mama,57,2013-01-18,73060743.6,2013-01-18,100.0,PG-13,Horror,Universal,Andres Muschietti,"J. Miles Dale,Guillermo del Toro, ,(executive),Barbara Muschietti",15300000.0,2781.0,"Jessica Chastain,Nikolaj Coster-Waldau","Neil Cross,Andres Muschietti,Barbara Muschietti",,,1,2013,1.02,26271.3928803,92245186.2367
Mamma Mia!,51,2008-07-18,159984369.93,2008-07-18,108.0,PG-13,Musical,Universal,,"Gary Goetzman,Tom Hanks",57720000.0,3194.0,"Meryl Streep,Pierce Brosnan,Colin Firth,Stellan Skarsgard,Amanda Seyfried,Christine Baranski,Dominic Cooper",,,,7,2008,1.11,50089.0325391,110669441.419
Man of Steel,55,2013-06-14,296866428.36,2013-06-14,143.0,PG-13,Action / Adventure,Warner Bros.,Zack Snyder,"Christopher Nolan,Charles Roven,Deborah Snyder,Emma Thomas,Thomas Tull, ,(executive)",229500000.0,4207.0,"Henry Cavill,Amy Adams,Michael Shannon,Kevin Costner,Diane Lane,Laurence Fishburne,Ayelet Zurer,Russell Crowe,Christopher Meloni","David S. Goyer,Christopher Nolan, ,(story)",,Hans Zimmer,6,2013,1.02,70564.8748182,148047189.06
Man on a Ledge,40,2012-01-27,19364800.0,2012-01-27,102.0,PG-13,Thriller,Lionsgate/Summit,Asger Leth,"Lorenzo di Bonaventura,Mark Vahradian",43680000.0,2998.0,"Sam Worthington,Elizabeth Banks,Jamie Bell,Ed Harris,Edward Burns,Anthony Mackie,Kyra Sedgwick",Pablo F. Fenjves,,Henry Jackman,1,2012,1.04,6459.239493,90616141.1125
Man on Fire,47,2004-04-23,98168835.24,2004-04-21,146.0,R,Action Drama,Fox,Tony Scott,"Arnon Milchan,Tony Scott",88200000.0,2986.0,"Denzel Washington,Dakota Fanning,Radha Mitchell,Christopher Walken,Mickey Rourke*",Brian Helgeland,Paul Cameron,Harry Gregson-Williams,4,2004,1.26,32876.3681313,71527661.6389
Man on the Moon,58,1999-12-22,49488624.9,1999-12-22,119.0,R,Comedy / Drama,Universal,,"Michael Shamberg,Stacey Sher",117260000.0,2079.0,"Jim Carrey,Courtney Love,Paul Giamatti,Danny DeVito","Scott Alexander,Larry Karaszewski",Anastas N.  Michos,,12,1999,1.43,23804.052381,112720581.4
Manderlay,46,2006-01-27,92486.04,2006-01-27,139.0,Unrated,Drama,IFC,Lars Von Trier,,16756000.0,20.0,"Bryce Dallas Howard,Willem Dafoe,Danny Glover,Chloe Sevigny*",,,,1,2006,1.18,4624.302,143888875.2
Marci X,20,2003-08-22,2126975.22,2003-08-22,73.0,R,Comedy,Paramount,,Scott Rudin,25800000.0,1200.0,"Lisa Kudrow,Damon Wayans",Paul Rudnick,,Mervyn Warren,8,2003,1.29,1772.47935,64716727.015
Margin Call,76,2011-10-21,5675281.34,2011-10-21,109.0,R,Thriller,Roadside Attractions,J.C. Chandor,,3710000.0,199.0,"Kevin Spacey,Paul Bettany,Jeremy Irons,Zachary Quinto,Penn Badgley,Simon Baker,Mary McDonnell,Demi Moore,Stanley Tucci,Aasif Mandvi",J.C. Chandor,,,10,2011,1.06,28519.0017085,153431275.25
Marie Antoinette,65,2006-10-20,18835715.78,2006-10-20,118.0,PG-13,Period Drama,Sony / Columbia,Sofia Coppola,Ross Katz,47200000.0,870.0,"Mathieu Amalric,Kirsten Dunst,Jason Schwartzman,Judy Davis,Rip Torn,Rose Byrne,Steve Coogan,Tom Hardy*",Sofia Coppola,,,10,2006,1.18,21650.248023,251352819.96
Marmaduke,30,2010-06-04,36672818.92,2010-06-04,87.0,PG,Family Comedy,Fox,Tom Dey,"John Davis,Tom Dey,Arnon Milchan, ,(executive)",54500000.0,3213.0,"Steve Coogan, ,(Voice),Sam Elliott, ,(Voice),Stacy Ferguson ,(Voice),Josh Gad, ,(Voice),Judy Greer,George Lopez ,(Voice),William H. Macy,Christopher Mintz-Plasse, ,(Voice),Lee Pace,Ron Perlman, ,(Voice),Jeremy Piven ,(Voice),Emma Stone*, ,(Voice),Kiefer Sutherland, ,(Voice),Damon Wayans, ,(Voice),Owen Wilson, ,(Voice)",,,Christopher Lennertz,6,2010,1.09,11413.8869966,159779196.055
Married Life,65,2008-03-07,1673868.9,2008-03-07,90.0,PG-13,Crime Comedy,Sony Classics,,"Steve Golin,Sidney Kimmel",13320000.0,120.0,"Pierce Brosnan,Chris Cooper,Patricia Clarkson,Rachel McAdams",Oren Moverman,,,3,2008,1.11,13948.9075,121938464.632
Martin Lawrence Live: Runteldat,40,2002-08-02,25323962.4,2002-08-02,100.0,R,Concert,Paramount,,,3960000.0,774.0,Martin Lawrence,,Daryn Okada,,8,2002,1.32,32718.2976744,71042490.2
Master and Commander: The Far Side of the World,81,2003-11-14,121167016.8,2003-11-14,138.0,PG-13,War,Fox,Peter Weir,,193500000.0,3101.0,"Russell Crowe,Paul Bettany",John Collee,,,11,2003,1.29,39073.5300871,152299068.81
Match Point,72,2005-12-28,28244865.38,2005-12-28,124.0,R,Thriller,DreamWorks,Woody Allen,,18300000.0,512.0,"Ewen Bremner,Jonathan Rhys Meyers,Scarlett Johansson,Emily Mortimer,Matthew Goode,Brian Cox",Woody Allen,,,12,2005,1.22,55165.7526953,123017581.5
Max Payne,31,2008-10-17,45165226.23,2008-10-17,100.0,PG-13,Action / Crime,Fox,John Moore,Julie Yorn,38850000.0,3381.0,"Chris O'Donnell,Mark Wahlberg,Mila Kunis,Chris 'Ludacris' Bridges,Olga Kurylenko",,,Marco Beltrami,10,2008,1.11,13358.5407365,86477316.4729
Maze Runner: The Scorch Trials,43,2015-09-18,81697192.0,2015-09-18,131.0,PG-13,Action / Adventure,Fox,Wes Ball,"Marty Bowen,Wyck Godfrey,Ellen Goldsmith-Vein,Lee Stollman",61000000.0,3792.0,"Patricia Clarkson,Giancarlo Esposito,Aidan Gillen,Ki Hong Lee,Barry Pepper,Lili Taylor,Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster",T.S. Nowlin,,John Paesano,9,2015,1.0,21544.6181435,140148143.82
Mean Girls,66,2004-04-30,108433149.3,2004-04-30,97.0,PG-13,Comedy,Paramount,Mark S. Waters,Lorne Michaels,21420000.0,3054.0,"Tina Fey,Lindsay Lohan,Rachel McAdams,Amanda Seyfried",Tina Fey,Daryn Okada,Rolfe Kent,4,2004,1.26,35505.2879175,142197128.28
Meet Dave,43,2008-07-11,13101611.94,2008-07-11,90.0,PG,Sci-Fi Comedy,Fox,Brian Robbins,"Thomas M. Hammel, ,(executive),Arnon Milchan, ,(executive)",66600000.0,3011.0,"Eddie Murphy,Elizabeth Banks,Gabrielle Union,Scott Caan,Ed Helms,Kevin Hart",,,John Debney,7,2008,1.11,4351.24939887,146466012.606
Meet Joe Black,43,1998-11-13,44619100.0,1998-11-13,181.0,PG-13,Fantasy Drama,Universal,Martin Brest,,90000000.0,2527.0,"Brad Pitt,Anthony Hopkins,Claire Forlani,Jake Weber,Marcia Gay Harden,Jeffrey Tambor",,,Thomas Newman,11,1998,1.0,17656.9449941,73404878.5
Meet the Fockers,41,2004-12-22,351869061.6,2004-12-22,114.0,PG-13,Comedy,Universal,Jay Roach,,100800000.0,3554.0,"Robert DeNiro,Ben Stiller,Dustin Hoffman,Barbra Streisand,Blythe Danner,Teri Polo,Owen Wilson*, ,(Cameo)",,,Randy Newman,12,2004,1.26,99006.4889139,229416782.1
Meet the Parents,73,2000-10-06,229416782.1,2000-10-06,108.0,PG-13,Comedy,Universal,Jay Roach,"Shauna Robertson*, ,(co-producer)",75900000.0,2697.0,"Robert DeNiro,Ben Stiller,Blythe Danner,Teri Polo,Owen Wilson*",,,Randy Newman,10,2000,1.38,85063.6937709,69794658.385
Megamind,63,2010-11-05,161773279.77,2010-11-05,96.0,PG,Animation,Paramount (DreamWorks),Tom McGrath,"Lara Breay,Denise Nolan Cascino,Ben Stiller, ,(executive)",141700000.0,3949.0,"Will Ferrell, ,(Voice),Brad Pitt, ,(Voice),Tina Fey, ,(Voice),Jonah Hill, ,(Voice),David Cross ,(Voice),Justin Theroux* ,(Voice),Ben Stiller*, ,(Voice),Tom McGrath*, ,(Voice),J.K. Simmons* ,(Voice)",,,"Lorne Balfe,Hans Zimmer",11,2010,1.09,40965.6317473,216853944.23
Memento,80,2001-03-16,34230121.78,2001-03-16,113.0,R,Thriller,Newmarket,Christopher Nolan,"Aaron Ryder, ,(executive),Emma Thomas, ,(Associate)",12060000.0,531.0,"Guy Pearce,Carrie-Anne Moss",Christopher Nolan,Wally Pfister,David Julyan,3,2001,1.34,64463.506177,96498673.135
Memoirs of a Geisha,54,2005-12-09,70138419.76,2005-12-09,144.0,PG-13,Period Drama,Sony / Columbia,Rob Marshall,"Gary Barber, ,(executive),Roger Birnbaum, ,(executive),Bobby Cohen, ,(executive),Lucy Fisher,Steven Spielberg,Patricia Whitcher, ,(executive),Douglas Wick",103700000.0,1654.0,"Zhang Ziyi,Ken Watanabe,Michelle Yeoh,Gong Li","Robin Swicord,Doug Wright,Akiva Goldsman*",Dion Beebe,John Williams,12,2005,1.22,42405.3323821,196936786.775
Men in Black,71,1997-07-02,250690539.0,1997-07-02,97.0,PG-13,Sci-Fi Comedy,Sony / Columbia,Barry Sonnenfeld,"Laurie MacDonald,Walter F. Parkes,Steven Spielberg, ,(executive)",90000000.0,3180.0,"Tommy Lee Jones,Will Smith",Ed Solomon,,Danny Elfman,7,1997,1.0,78833.5028302,185988146.0
Men in Black II,49,2002-07-03,251352819.96,2002-07-03,88.0,PG-13,Sci-Fi Comedy,Sony / Columbia,Barry Sonnenfeld,"Steven Spielberg, ,(executive)",184800000.0,3641.0,"Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle,Johnny Knoxville,Rosario Dawson,Tony Shalhoub*,Patrick Warburton*",,Greg Gardiner,Danny Elfman,7,2002,1.32,69034.0071299,145373996.196
Men of Honor,56,2000-11-10,67370110.98,2000-11-10,129.0,R,Period Drama,Fox,"George Tillman, Jr.",Bill Badalato,44160000.0,2188.0,"Robert DeNiro,Cuba Gooding, Jr.,Charlize Theron",Scott Marshall Smith,,Mark Isham,11,2000,1.38,30790.7271389,88790813.4843
Message in a Bottle,39,1999-02-12,75618422.88,1999-02-12,131.0,PG-13,Romance,Warner Bros.,,"Kevin Costner,Denise Di Novi,Jim Wilson",114400000.0,2545.0,"Kevin Costner,Robin Wright Penn,Paul Newman,Hayden Panettiere*",Gerald Di Pego,,Gabriel Yared,2,1999,1.43,29712.5433713,162798565.0
Miami Vice,65,2006-07-28,74871554.6,2006-07-28,146.0,R,Action / Crime,Universal,Michael Mann,"Michael Mann,Pieter Jan Brugge",159300000.0,3026.0,"Colin Farrell,Jamie Foxx,Gong Li,Naomie Harris",Michael Mann,Dion Beebe,,7,2006,1.18,24742.7477198,197781250.697
Michael Collins,60,1996-10-11,11092559.0,1996-10-11,133.0,R,Period Drama,Warner Bros.,Neil Jordan,,25000000.0,878.0,"Liam Neeson,Aidan Quinn,Julia Roberts,Alan Rickman,Brendan Gleeson*,Jonathan Rhys Meyers*",,,Elliot Goldenthal,10,1996,1.0,12633.8940774,133220032.0
Mickey Blue Eyes,49,1999-08-20,48426009.06,1999-08-20,102.0,PG-13,Romantic Comedy,Warner Bros.,,,107250000.0,2573.0,Hugh Grant,,,,8,1999,1.43,18820.8352351,44832810.308
Middle Men,60,2010-08-06,822188.09,2010-08-06,105.0,R,Crime Comedy,Paramount Vantage,George Gallo,,21800000.0,252.0,"Luke Wilson,Giovanni Ribisi,Gabriel Macht,James Caan,Kevin Pollak,Kelsey Grammer,Robert Forster",George Gallo,,Brian Tyler,8,2010,1.09,3262.65115079,84847630.335
Midnight in Paris,81,2011-05-20,60226067.7,2011-05-20,88.0,PG-13,Romantic Comedy,Sony Classics,Woody Allen,,18020000.0,1038.0,"Owen Wilson,Rachel McAdams,Marion Cotillard,Michael Sheen,Kathy Bates,Lea Seydoux,Tom Hiddleston,Adrien Brody*",Woody Allen,,,5,2011,1.06,58021.2598266,191892461.44
Milk,84,2008-11-26,35343841.89,2008-11-26,128.0,R,Drama,Focus Features,Gus Van Sant,"Dustin Lance Black, ,(executive),Bruna Papandrea, ,(executive)",22200000.0,882.0,"Sean Penn,Emile Hirsch,Josh Brolin,Diego Luna,James Franco",Dustin Lance Black,,Danny Elfman,11,2008,1.11,40072.3830952,173340920.106
Million Dollar Arm,56,2014-05-16,36822203.27,2014-05-16,124.0,PG,Sports Drama,Buena Vista,Craig Gillespie,Joe Roth,25250000.0,3019.0,"Jon Hamm,Bill Paxton,Lake Bell,Suraj Sharma,Alan Arkin,Aasif Mandvi",Tom McCarthy,,A.R. Rahman,5,2014,1.01,12196.8212223,191328060.88
Million Dollar Baby,86,2004-12-15,126620175.78,2004-12-15,137.0,PG-13,Sports Drama,Warner Bros.,Clint Eastwood,"Clint Eastwood,Paul Haggis,Robert Lorenz, ,(executive),Gary Lucchesi, ,(executive),Tom Rosenberg",37800000.0,2375.0,"Clint Eastwood,Hilary Swank,Morgan Freeman,Jay Baruchel,Anthony Mackie*,Michael Pena*",Paul Haggis,,Clint Eastwood,12,2004,1.26,53313.7582232,97012340.355
Mini's First Time,45,2006-07-14,57860.12,2006-07-14,91.0,R,Crime Comedy,First Independent Pictures,,"Dana Brunetti,Kevin Spacey",7080000.0,7.0,"Alec Baldwin,Nikki Reed,Luke Wilson,Carrie-Anne Moss,Jeff Goldblum",,,,7,2006,1.18,8265.73142857,172678751.463
Minions,56,2015-07-10,336045770.0,2015-07-10,91.0,PG,Animation,Universal,Pierre Coffin,"Janet Healy,Christopher Meledandri,Chris Renaud, ,(executive)",74000000.0,4311.0,"Sandra Bullock, ,(Voice),Jon Hamm, ,(Voice),Michael Keaton, ,(Voice),Allison Janney ,(Voice),Steve Coogan, ,(Voice)",Brian Lynch,,Heitor Pereira,7,2015,1.0,77950.7701229,156231754.018
Minority Report,80,2002-06-21,174336262.32,2002-06-21,144.0,PG-13,Sci-Fi Thriller,Fox,Steven Spielberg,Gerald R. Molen,134640000.0,3001.0,"Tom Cruise,Colin Farrell,Max von Sydow,Neal McDonough,Samantha Morton,Tim Blake Nelson*",Scott Frank,,John Williams,6,2002,1.32,58092.7231989,129148635.173
Miracle at St. Anna,37,2008-09-26,8790219.87,2008-09-26,166.0,R,War Drama,Buena Vista,Spike Lee,"Jon Kilik, ,(executive)",49950000.0,1185.0,"Derek Luke,Michael Ealy,John Turturro,Joseph Gordon-Levitt,James Gandolfini,Kerry Washington,D.B. Sweeney",,,Terence Blanchard,9,2008,1.11,7417.90706329,214953795.887
Mirror Mirror,46,2012-03-30,67532573.68,2012-03-30,106.0,PG,Fantasy,Relativity,Tarsem,"Bernie Goldmann,Ryan Kavanaugh,Kevin Misher, ,(executive),Brett Ratner,Tucker Tooley, ,(executive)",88400000.0,3618.0,"Julia Roberts,Lily Collins,Armie Hammer,Nathan Lane,Sean Bean","Jason Keller,Melisa Wallack",,Alan Menken,3,2012,1.04,18665.7196462,118144285.173
Miss Congeniality,43,2000-12-22,147394580.46,2000-12-22,109.0,PG-13,Action Comedy,Warner Bros.,,,62100000.0,2668.0,"Sandra Bullock,Michael Caine,Benjamin Bratt",,,Ed Shearmur,12,2000,1.38,55245.345,53476551.825
Mission to Mars,34,2000-03-10,84019101.66,2000-03-10,113.0,PG,Sci-Fi Adventure,Buena Vista,Brian De Palma,"Sam Mercer, ,(executive)",138000000.0,3101.0,"Don Cheadle,Tim Robbins",,,Ennio Morricone,3,2000,1.38,27094.1959561,37862054.0
Mission: Impossible,59,1996-05-22,180981856.0,1996-05-22,110.0,PG-13,Action,Paramount,Brian De Palma,"Tom Cruise,Paula Wagner",80000000.0,3012.0,"Tom Cruise,Jon Voight","David Koepp,Steven Zaillian, ,((story))",,Danny Elfman,5,1996,1.0,60086.937583,108371167.6
Mission: Impossible - Ghost Protocol,73,2011-12-16,221961777.18,2011-12-16,132.0,PG-13,Action,Paramount,Brad Bird,"Jeffrey Chernov, ,(executive),David Ellison, ,(executive),Dana Goldberg, ,(executive),Paul Schwake, ,(executive),J.J. Abrams,Bryan Burk,Tom Cruise",153700000.0,3555.0,"Tom Cruise,Jeremy Renner,Simon Pegg,Paula Patton,Josh Holloway,Michael Nyqvist,Vladimir Mashkov,Lea Seydoux,Anil Kapoor,Tom Wilkinson*","Josh Appelbaum,Andre Nemec",Robert Elswit,Michael Giacchino,12,2011,1.06,62436.5055359,156865120.08
Mission: Impossible - Rogue Nation,75,2015-07-31,195042377.0,2015-07-31,130.0,PG-13,Action,Paramount,Christopher McQuarrie,"J.J. Abrams,Bryan Burk,Tom Cruise,David Ellison",150000000.0,3988.0,"Rebecca Ferguson,Rebecca Ferguson,Tom Cruise,Jeremy Renner,Simon Pegg,Alec Baldwin,Ving Rhames",Christopher McQuarrie,,,7,2015,1.0,48907.3161986,162850477.588
Mission: Impossible II,59,2000-05-24,297265646.82,2000-05-24,123.0,PG-13,Action,Paramount,John Woo,"Tom Cruise,Paula Wagner",172500000.0,3669.0,"Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh,Brendan Gleeson,Anthony Hopkins",,,"Klaus Badelt*, ,(Additional music),Hans Zimmer",5,2000,1.38,81020.8903843,109837862.124
Mission: Impossible III,66,2006-05-05,158155165.18,2006-05-05,126.0,PG-13,Action,Paramount,J.J. Abrams,"Tom Cruise,Paula Wagner",177000000.0,4059.0,"Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Billy Crudup,Michelle Monaghan,Jonathan Rhys Meyers,Keri Russell,Maggie Q,Simon Pegg,Eddie Marsan,Laurence Fishburne","J.J. Abrams,Alex Kurtzman,Roberto Orci",,Michael Giacchino,5,2006,1.18,38964.0712441,157583208.547
Molly,21,1999-10-08,25239.5,1999-10-22,102.0,PG-13,Unknown,MGM,,,30030000.0,12.0,"Elizabeth Shue,Aaron Eckhart,Thomas Jane,Lucy Liu*",,Gabriel Beristain,Trevor Jones,10,1999,1.43,2103.29166667,88880880.12
