movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
All That Jazz,37823676,1979-12-20 00:00:00,123,R,Musical,Fox,,,N/A,,,,,
All the Best,120713,2009-10-16 00:00:00,,Unrated,Foreign,Yash Raj,,,N/A,55,,,,
All the Boys Love Mandy Lane,,2013-10-11 00:00:00,88,R,Horror,Radius-TWC,Jonathan Levine,Keith Calder,N/A,,Amber Heard,,,
All the King's Men,7221458,2006-09-22 00:00:00,141,PG-13,Drama,Sony / Columbia,Steven Zaillian,"Scott Budnick, ,(associate),Ryan Kavanaugh, ,(executive),Todd Phillips, ,(executive)",$55 million,"1,520","Sean Penn,Jude Law,Kate Winslet,James Gandolfini,Mark Ruffalo,Patricia Clarkson,Anthony Hopkins,Jackie Earle Haley",Steven Zaillian,,James Horner
All the Little Animals,26558,1999-09-03 00:00:00,,R,Unknown,Lions Gate,,,N/A,10,Christian Bale,,,
All the Marbles,6468195,1981-10-16 00:00:00,113,R,Unknown,MGM,,,N/A,,,,,
All the President's Men,70600000,1976-04-07 00:00:00,138,R,Drama / Thriller,Warner Bros.,Alan J. Pakula,,N/A,,"Dustin Hoffman,Robert Redford",,,
All the Pretty Horses,15540353,2000-12-25 00:00:00,117,PG-13,Western,Miramax,,,$57 million,"1,593","Jesse Plemons,Matt Damon,Lucas Black,Penelope Cruz",,,
All the Queen's Men,23662,2002-10-25 00:00:00,105,Unrated,Unknown,Strand,,,$15 million,17,Matt LeBlanc,,,
All the Real Girls,549666,2003-02-14 00:00:00,108,R,Unknown,Sony Classics,David Gordon Green,,N/A,25,"Zooey Deschanel,Danny McBride",David Gordon Green,,
All the Right Moves,17233166,1983-10-21 00:00:00,91,R,Sports Drama,Fox,,,N/A,909,"Tom Cruise,Craig T. Nelson",,,
All Things Fair,13128,1996-03-08 00:00:00,125,Unrated,Foreign,PFM,,,N/A,1,,,,
All Things Must Pass,172394,2015-10-16 00:00:00,97,Unrated,Documentary,Gravitas Ventures,Colin Hanks,,N/A,14,Dave Grohl,,,
All Together,43180,2012-10-19 00:00:00,96,Unrated,Foreign,Kino Lorber,,,N/A,10,,,,
All You Need Is Love,,2014-10-31 00:00:00,83,Not Yet Rated,Documentary,Dada Films,,,N/A,,"Sigourney Weaver*, ,(narrator)",,,
All's Faire in Love,22180,2011-10-28 00:00:00,104,PG-13,Comedy,Hannover House,,,N/A,75,"Cedric the Entertainer,Christina Ricci",,,
"All's Well, End's Well (2012)",47919,2012-01-27 00:00:00,115,Unrated,Foreign,China Lion,,,N/A,20,,,,
Allah Made Me Funny,66903,2008-10-03 00:00:00,83,Unrated,Comedy,Unknown,,,N/A,14,,,,
Allan Quatermain and the Lost City of Gold,3751699,1987-01-30 00:00:00,99,PG,Unknown,Cannon Films,,,N/A,"1,000",Sharon Stone,,,
Allegheny Uprising,,1939-11-10 00:00:00,81,Unrated,Action / Adventure,RKO,William A. Seiter,P.J. Wolfson,N/A,,"Claire Trevor,John Wayne,George Sanders,Brian Donlevy,Wilfrid Lawson,Robert Barrat,John F. Hamilton,Moroni Olsen,Eddie Quillan,Chill Wills,Ian Wolfe",P.J. Wolfson,Nicholas Musuraca,Anthony Collins
Allegro,7404,2007-05-09 00:00:00,88,Unrated,Foreign,International Film Circuit,,,N/A,1,,,,
Alleluia,6334,2015-07-17 00:00:00,93,Unrated,Thriller,Music Box Films,,,N/A,3,,,,
Allied,,2016-11-23 00:00:00,,Unknown,Romantic Thriller,Paramount,Robert Zemeckis,,N/A,,"Marion Cotillard,Brad Pitt",Steven Knight,,
The Allnighter,2700000,1987-05-01 00:00:00,95,PG-13,Unknown,Universal,,,N/A,977,,,,
Almost an Angel,6939946,1990-12-22 00:00:00,96,PG,Comedy,Paramount,,,N/A,"1,373",,,,
Almost Christmas,,2016-11-11 00:00:00,,Not Yet Rated,Comedy,Universal,David E. Talbert,Will Packer,N/A,,,David E. Talbert,,
Almost Famous,32534850,2000-09-15 00:00:00,122,R,Music Drama,DreamWorks,Cameron Crowe,Ian Bryce,$60 million,"2,262","Billy Crudup,Frances McDormand,Kate Hudson,Jason Lee,Patrick Fugit,Zooey Deschanel,Philip Seymour Hoffman,Anna Paquin,Jay Baruchel*,Nick Swardson*",Cameron Crowe,John Toll,
Almost Heroes,6136856,1998-05-29 00:00:00,90,PG-13,Adventure Comedy,Warner Bros.,Christopher Guest,Denise Di Novi,N/A,"2,048","Chris Farley,Matthew Perry",,,
Almost Human,8447,2014-02-21 00:00:00,80,Unrated,Sci-Fi Horror,IFC,,,N/A,5,,,,
Almost in Love,,2013-02-15 00:00:00,83,Unrated,Romantic Comedy,Argot Pictures,,,N/A,1,,,,
The Almost Man,,2014-08-01 00:00:00,75,Unrated,Foreign,Big World Pictures,,,N/A,,,,,
Almost Peaceful,,2004-08-20 00:00:00,94,Unrated,Foreign,Empire,,,N/A,3,,,,
An Almost Perfect Affair,85493,1979-04-27 00:00:00,91,PG,Romantic Comedy,Paramount,,,N/A,,,,,
Almost Salinas,21419,2003-05-09 00:00:00,92,PG,Unknown,Strata Prods.,,,N/A,4,Virginia Madsen,,,
Almost You,95000,1985-03-29 00:00:00,96,R,Unknown,Fox,Adam Brooks,,"$1,000,000",,,"Adam Brooks*, ,(story)",,
Aloft,53086,2015-05-22 00:00:00,112,R,Drama,Sony Classics,,,N/A,17,"Jennifer Connelly,Cillian Murphy,Melanie Laurent",,,
Aloha,21067116,2015-05-29 00:00:00,105,PG-13,Comedy / Drama,Sony / Columbia,Cameron Crowe,"Cameron Crowe,Scott Rudin",$37 million,"2,815","Bradley Cooper,Emma Stone,Rachel McAdams,Bill Murray,Jay Baruchel,John Krasinski,Alec Baldwin,Danny McBride",Cameron Crowe,,
Aloha Summer,418379,1988-02-26 00:00:00,97,PG,Unknown,Spectrafilm,,,N/A,123,,,,
Alone in the Dark,5178569,2005-01-28 00:00:00,96,R,Horror,Lions Gate,Uwe Boll,,$20 million,"2,124",,,,
Alone with Her,10787,2007-01-17 00:00:00,79,Unrated,Drama / Thriller,IFC,,,N/A,2,Colin Hanks,,,
Alone Yet Not Alone,887851,2013-09-27 00:00:00,103,PG-13,Adventure,Seatzy/IMA,,,$7 million,103,,,,
Along Came a Spider,74078174,2001-04-06 00:00:00,103,R,Thriller,Paramount,Lee Tamahori,,$60 million,"2,573","Morgan Freeman,Billy Burke",Marc Moss,,Jerry Goldsmith
Along Came Polly,88097164,2004-01-16 00:00:00,90,PG-13,Romantic Comedy,Universal,,"Michael Shamberg,Stacey Sher",$42 million,"3,052","Ben Stiller,Jennifer Aniston,Philip Seymour Hoffman,Alec Baldwin,Kevin Hart*",,,Theodore Shapiro
Along the Roadside,1352,2015-03-27 00:00:00,107,Unrated,Comedy,Indican,,,N/A,,,,,
Alpha and Omega,25107267,2010-09-17 00:00:00,88,PG,Animation,Lionsgate,,,N/A,"2,625","Christina Ricci, ,(Voice),Justin Long, ,(Voice),Hayden Panettiere, ,(Voice),Dennis Hopper ,(Voice),Danny Glover, ,(Voice)",,,Chris Bacon
Alpha Dog,15309602,2007-01-12 00:00:00,122,R,Drama,Universal,Nick Cassavetes,Sidney Kimmel,N/A,"1,292","Justin Timberlake,Emile Hirsch,Sharon Stone,Ben Foster,Amanda Seyfried,Bruce Willis,Amber Heard*,Olivia Wilde*,Lukas Haas*",,,Aaron Zigman
Alphabet City,7035585,1984-05-04 00:00:00,86,R,Unknown,Atlantic,,,N/A,321,,,Oliver Wood,
The Alphabet Killer,29784,2008-11-07 00:00:00,100,R,Drama / Thriller,Anchor Bay Films,,,N/A,2,"Eliza Dushku,Cary Elwes,Timothy Hutton,Melissa Leo",,,
Alphaville (2013 re-release),47696,2014-02-07 00:00:00,99,Unrated,Foreign,Rialto,,,N/A,2,,,,
Alps,16057,2012-07-13 00:00:00,93,Unrated,Foreign,Kino Lorber,,,N/A,3,,,,
Already Tomorrow in Hong Kong,21206,2016-02-12 00:00:00,78,Unrated,Romantic Comedy,Gravitas Ventures,,,N/A,11,,,,
Altered,,N/A,,R,Sci-Fi Horror,Rogue Pictures,,,N/A,,,,,
Altered States,19853892,1980-12-25 00:00:00,103,R,Sci-Fi Horror,Warner Bros.,Ken Russell,,N/A,,"William Hurt,Drew Barrymore*",,,
Altiplano,2961,2010-08-20 00:00:00,109,Unrated,Drama,First Run,,,N/A,1,,,,
Alvin and the Chipmunks,217326974,2007-12-14 00:00:00,92,PG,Family Comedy,Fox,Tim Hill,"Arnon Milchan, ,(executive),Karen Rosenfelt, ,(executive)",$60 million,"3,499","Jason Lee,David Cross,Cameron Richardson,Justin Long, ,(Voice),Jane Lynch",,,Christopher Lennertz
Alvin and the Chipmunks: Chipwrecked,133110742,2011-12-16 00:00:00,87,G,Family Comedy,Fox,Mike Mitchell,"Arnon Milchan, ,(executive)",$75 million,"3,734","Jason Lee,David Cross,Justin Long, ,(Voice),Christina Applegate, ,(Voice),Anna Faris, ,(Voice)","Jonathan Aibel,Glenn Berger",,Mark Mothersbaugh
Alvin and the Chipmunks: The Road Chip,,2015-12-18 00:00:00,86,PG,Family Comedy,Fox,,,N/A,"3,705","Christina Applegate, ,(Voice),Kaley Cuoco, ,(Voice),Anna Faris, ,(Voice),Jason Lee,Justin Long, ,(Voice),Bella Thorne",,,
Alvin and the Chipmunks: The Squeakquel,219614612,2009-12-23 00:00:00,88,PG,Family Comedy,Fox,Betty Thomas,"Arnon Milchan, ,(executive),Karen Rosenfelt, ,(executive)",$75 million,"3,747","Christina Applegate, ,(Voice),David Cross,Anna Faris, ,(Voice),Jason Lee,Zachary Levi,Justin Long, ,(Voice),Amy Poehler ,(Voice)","Jonathan Aibel,Glenn Berger",,
Always,43858790,1989-12-22 00:00:00,123,PG,Drama,Universal,Steven Spielberg,"Kathleen Kennedy,Frank Marshall,Steven Spielberg,Richard Vane, ,(co-producer)",N/A,"1,206",Holly Hunter,,,John Williams
Always Kabhi Kabhi,,2011-06-17 00:00:00,,Unrated,Foreign,Eros,,,N/A,29,,,,
Amadeus,51564280,1984-09-21 00:00:00,158,PG,Music Drama,Orion Pictures,,,N/A,802,,,,
Amadeus (Director's Cut),408749,2002-04-05 00:00:00,188,R,Unknown,Warner Bros.,,,N/A,18,,,,
Amandla!,405331,2003-02-19 00:00:00,103,PG-13,Unknown,Artisan,,,N/A,16,,,,
Amarcord,126250,N/A,123,R,Comedy / Drama,Janus Films,,,N/A,2,,,,
The Amateur,6892098,1982-02-12 00:00:00,112,R,Unknown,Fox,,,N/A,437,,,,
Amateur,757088,1995-05-19 00:00:00,101,R,Crime Comedy,Sony Classics,,Ted Hope,N/A,,"Martin Donovan,Parker Posey*",,,
The Amateurs,16334,2007-12-07 00:00:00,96,R,Comedy,First Look,,Aaron Ryder,N/A,4,"Jeff Bridges,Tim Blake Nelson,Joe Pantoliano,William Fichtner,Ted Danson,Patrick Fugit",,,
The Amati Girls,49136,2001-01-19 00:00:00,91,PG,Unknown,Providence,,,N/A,97,,,,
The Amazing Catfish,11342,2014-06-13 00:00:00,89,Unrated,Foreign,Strand,,,N/A,3,,,,
An Amazing Couple: Trilogy 2,47806,2004-02-06 00:00:00,100,PG,Foreign,Magnolia,,,N/A,2,,,,
Amazing Grace,21250683,2007-02-23 00:00:00,111,PG,Period Drama,IDP,Michael Apted,,N/A,"1,162","Ioan Gruffudd,Romola Garai,Ciaran Hinds,Rufus Sewell,Michael Gambon,Albert Finney,Benedict Cumberbatch",Steven Knight,,David Arnold
Amazing Grace and Chuck,,1987-04-10 00:00:00,114,PG,Unknown,TriStar,Mike Newell,,N/A,,,,Robert Elswit,Elmer Bernstein
The Amazing Panda Adventure,7506759,1995-08-25 00:00:00,84,PG,Family Adventure,Warner Bros.,,Dylan Sellers,N/A,"1,692",,,,William Ross
The Amazing Spider-Man,262030663,2012-07-03 00:00:00,136,PG-13,Action / Adventure,Sony / Columbia,Marc Webb,"Avi Arad,Michael Grillo, ,(executive),Stan Lee, ,(executive),Laura Ziskin",$230 million,"4,318","Andrew Garfield,Emma Stone,Rhys Ifans,Denis Leary,Martin Sheen,Sally Field,Irrfan Khan,Campbell Scott*,Embeth Davidtz*","Steve Kloves,Alvin Sargent,James Vanderbilt",,James Horner
The Amazing Spider-Man 2,202853933,2014-05-02 00:00:00,142,PG-13,Action / Adventure,Sony / Columbia,Marc Webb,"Avi Arad,Alex Kurtzman, ,(executive),Roberto Orci, ,(executive)",N/A,"4,324","Andrew Garfield,Emma Stone,Jamie Foxx,Dane DeHaan,Sally Field,Paul Giamatti,Chris Cooper,Felicity Jones*","Alex Kurtzman,Roberto Orci",,Hans Zimmer
The Amazing SpiderMan 3,,TBD,,Not Yet Rated,Action / Adventure,Sony / Columbia,,,N/A,,,,,
The Amazing SpiderMan 4,,TBD,,Not Yet Rated,Action / Adventure,Sony / Columbia,,,N/A,,,,,
The Amazing Truth About Queen Raquela,5597,2008-09-26 00:00:00,85,R,Foreign,Regent Releasing,,,N/A,2,,,,
Amazon Women on the Moon,548696,1987-09-18 00:00:00,85,R,Unknown,Universal,,"John Landis, ,(executive),Robert K. Weiss",N/A,50,"Carrie Fisher*,Michelle Pfeiffer*, ,(Cameo)",,,
The Ambassador,,2012-08-29 00:00:00,97,Unrated,Documentary,Drafthouse,,,N/A,8,,,,
Ambassador Bill,,1931-11-13 00:00:00,69,Unrated,Comedy,Fox,Sam Taylor,,N/A,,"Will Rogers,Marguerite Churchill,Greta Nissen,Gustav von Seyffertitz,Ray Milland",Guy Bolton,John Mescall,
Ambrose Bierce: Civil War Stories,22918,2006-09-14 00:00:00,84,Unrated,War Drama,Screenland Films,,,N/A,1,Campbell Scott,,,
Amelia,14245415,2009-10-23 00:00:00,120,PG,Historical Drama,Fox Searchlight,Mira Nair,"Hilary Swank, ,(executive)",$40 million,"1,070","Hilary Swank,Ewan McGregor,Richard Gere,Virginia Madsen,Mia Wasikowska",,,
Amelie,33225499,2001-11-02 00:00:00,122,R,Foreign,Miramax,Jean-Pierre Jeunet,,$10 million,303,Audrey Tautou,Jean-Pierre Jeunet,,
Amen,274299,2003-01-24 00:00:00,132,Unrated,Unknown,Kino,,,N/A,9,,,,
America (2014),14444502,2014-06-27 00:00:00,103,PG-13,Documentary,Lionsgate,,"Dinesh D'Souza,Gerald R. Molen",N/A,"1,105",,"Dinesh D'Souza,John Sullivan",,
America Betrayed,1311,2009-03-27 00:00:00,94,Unrated,Documentary,First Run,,,N/A,1,"Richard Dreyfuss* ,(Narrator)",,,
America the Beautiful,76173,2008-05-09 00:00:00,105,R,Documentary,First Independent Pictures,,,N/A,5,,,,
America the Beautiful 2: The Thin Commandments,12366,2011-10-14 00:00:00,,Unrated,Documentary,PMK*BNC,,,N/A,3,,,,
America's Heart and Soul,314402,2004-07-02 00:00:00,88,PG,Documentary,Buena Vista,,,N/A,98,,,,
America's Sweethearts,93607673,2001-07-20 00:00:00,102,PG-13,Romantic Comedy,Sony (Revolution),Joe Roth,,$46 million,"3,011","Julia Roberts,Billy Crystal,Catherine Zeta-Jones,John Cusack,Hank Azaria,Stanley Tucci,Christopher Walken,Seth Green*,Emma Roberts*",Peter Tolan,,James Newton Howard
America: Freedom to Fascism,87400,2006-07-28 00:00:00,105,Unrated,Documentary,Cinema Libre,,,N/A,10,,,,
The American,35606376,2010-09-01 00:00:00,105,R,Drama / Thriller,Focus Features,Anton Corbijn,Grant Heslov,$20 million,"2,833","George Clooney,Violante Placido",Rowan Joffe,,
American Adobo,344992,2002-01-25 00:00:00,104,R,Comedy,Outrider,,,N/A,7,,,,
An American Affair,28044,2009-02-27 00:00:00,93,R,Drama,Screen Media,,,N/A,2,"Gretchen Mol,Noah Wyle,James Rebhorn,Cameron Bright",,,
American Animal,5928,2012-05-18 00:00:00,95,R,Comedy / Drama,Screen Media,,,N/A,1,,,,
American Anthem,4845724,1986-06-27 00:00:00,102,PG-13,Sports Drama,Columbia,,,N/A,900,,,,Alan Silvestri
American Beauty,130096601,1999-09-15 00:00:00,122,R,Drama,DreamWorks,Sam Mendes,,$15 million,"1,990","Chris Cooper,Kevin Spacey,Annette Bening",Alan Ball,,Thomas Newman
American Buffalo,665450,1996-09-13 00:00:00,88,R,Drama,Samuel Goldwyn,,"John Sloss, ,(executive)",N/A,73,Dustin Hoffman,David Mamet,,Thomas Newman
American Cannibal,16566,2007-03-16 00:00:00,87,Unrated,Documentary,Lifesize,,,N/A,1,,,,
An American Carol,7013191,2008-10-03 00:00:00,83,PG-13,Comedy,Vivendi Entertainment,David Zucker,,$20 million,"1,639","Kelsey Grammer,Leslie Nielsen,Dennis Hopper,James Woods,Jon Voight,Zachary Levi*",,,
American Casino,50437,2009-08-14 00:00:00,,Unrated,Documentary,Argot Pictures,,,N/A,3,,,,
American Chai,127518,2002-04-05 00:00:00,92,R,Unknown,Magic Lamp,,,N/A,5,,,,
An American Crime,,N/A,92,R,Crime Drama,First Look,,Kevin Turen,N/A,,"Catherine Keener,Ellen Page,Jeremy Sumpter*",,,
American Desi,907835,2001-03-16 00:00:00,100,Unrated,Comedy,Eros,,,N/A,38,Kal Penn,,,
American Dream,269823,1992-03-18 00:00:00,98,PG-13,Documentary,Miramax,,,N/A,7,,,,
American Dreamer,5021751,1984-10-26 00:00:00,105,PG,Romantic Comedy,Warner Bros.,,,N/A,801,,Ann Biderman,,
American Dreamz,7191830,2006-04-21 00:00:00,107,PG-13,Comedy,Universal,Paul Weitz,"Rodney M. Liber,Andrew Miano,Chris Weitz,Paul Weitz",$17 million,"1,500","Hugh Grant,Dennis Quaid,Mandy Moore,Marcia Gay Harden,Chris Klein,Jennifer Coolidge,Willem Dafoe",Paul Weitz,Robert Elswit,Stephen Trask
American Flyers,1420355,1985-08-16 00:00:00,113,PG-13,Unknown,Warner Bros.,,,N/A,5,Kevin Costner,,,
The American Friend,,1977-09-26 00:00:00,127,Unrated,Crime Drama,New Yorker,Wim Wenders,,N/A,,"Dennis Hopper,Bruno Ganz,Lisa Kreuzer,Gerard Blain,Nicholas Ray,Samuel Fuller",Wim Wenders,Robby Muller,Jurgen Knieper
American Friends,23034,1993-04-09 00:00:00,95,PG,Unknown,Castle Hill,,,N/A,3,Alfred Molina,,,
American Gangster,130164645,2007-11-02 00:00:00,160,R,Crime Drama,Universal,Ridley Scott,"Brian Grazer,Ridley Scott",$100 million,"3,110","Denzel Washington,Russell Crowe,Josh Brolin,Chiwetel Ejiofor,Carla Gugino,T.I.,RZA,Common,Idris Elba",Steven Zaillian,,Marc Streitenfeld
American Gigolo,22743674,1980-02-01 00:00:00,117,R,Romantic Thriller,Paramount,Paul Schrader,Jerry Bruckheimer,N/A,,Richard Gere,,,
American Graffiti,115000000,1973-08-01 00:00:00,110,PG,Period Comedy,Universal,George Lucas,,N/A,,"Harrison Ford*,Ron Howard",George Lucas,,
American Grindhouse,5529,2010-06-18 00:00:00,80,Unrated,Documentary,Lorber Films,,,N/A,2,,,,
American Gun,24098,2006-03-22 00:00:00,95,R,Drama,IFC,,"Arlene Gibbs, ,(co-producer),Peter Schlessel, ,(executive),Jeff Skoll, ,(executive)",N/A,6,"Forest Whitaker,Donald Sutherland,Linda Cardellini,Marcia Gay Harden,Amanda Seyfried,Melissa Leo*",,,
American Hardcore,279665,2006-09-22 00:00:00,100,R,Documentary,Sony Classics,,,N/A,19,,,,
An American Haunting,16298046,2006-05-05 00:00:00,90,PG-13,Horror,Freestyle Releasing,Courtney Solomon,,$14 million,"1,703","Sissy Spacek,Donald Sutherland",Courtney Solomon,,
American Heart,384048,1993-05-07 00:00:00,113,R,Unknown,Triton,,Jeff Bridges,N/A,8,Jeff Bridges,,,James Newton Howard
American History X,6719864,1998-10-30 00:00:00,127,R,Crime Drama,New Line,Tony Kaye,"Michael De Luca, ,(executive),Steve Tisch, ,(executive)",$20 million,513,"Edward Norton,Edward Furlong",,,
American Honey,,2016-04-16 00:00:00,,Unknown,Drama,A24,Andrea Arnold,,N/A,,"Riley Keough,Shia LaBeouf,Sasha Lane,Will Patton",Andrea Arnold,,
American Hot Wax,7932571,1978-03-17 00:00:00,91,PG,Unknown,Paramount,,,N/A,,,,,
American Hustle,150117807,2013-12-13 00:00:00,138,R,Drama,Sony / Columbia,David O. Russell,"Bradley Cooper, ,(executive),Megan Ellison,Charles Roven,Eric Warren Singer, ,(executive)",$40 million,"2,629","Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence,Louis C.K.,Michael Pena","David O. Russell,Eric Warren Singer",,Danny Elfman
An American in Paris,,1951-10-04 00:00:00,114,Unrated,Musical,MGM,Vincente Minnelli,Arthur Freed,N/A,,"Gene Kelly,Leslie Caron,Oscar Levant,Georges Guetary,Nina Foch","Alan Jay Lerner ,(story and screenplay)",,"George Gershwin ,(music),Ira Gershwin ,(lyrics)"
American Made Movie,45175,2013-08-30 00:00:00,82,G,Documentary,Variance Films,,,N/A,6,,,,
American Madness,,1932-08-04 00:00:00,76,Unrated,Drama,Columbia,Frank Capra,Harry Cohn,N/A,,"Walter Huston,Pat O'Brien,Kay Johnson,Constance Cummings,Gavin Gordon,Arthur Hoyt,Robert Ellis",Robert Riskin,Joseph Walker,
American Me,13086430,1992-03-13 00:00:00,126,R,Crime Drama,Universal,,,N/A,830,,,,
American Meat,10650,2013-04-12 00:00:00,,Unrated,Documentary,Leave It Better,,,N/A,1,,,,
American Movie,1165795,1999-11-05 00:00:00,107,R,Documentary,Sony Classics,,,N/A,29,,,,
American Mustang,48700,2014-01-17 00:00:00,,PG,Family,Vitagraph,,,N/A,3,,,,
American Ninja,10499694,1985-08-30 00:00:00,95,R,Action,Cannon Films,,,N/A,672,,,,
American Ninja 2,4000000,1987-05-01 00:00:00,89,R,Action,Cannon Films,,,N/A,397,,,,
American Ninja 3: Blood Hunt,902152,1989-02-24 00:00:00,90,R,Action,Cannon Films,,,N/A,140,,,,
American Ninja 4: The Annihilation,358047,1991-03-08 00:00:00,99,R,Action,Cannon Films,,,N/A,171,,,,
American Outlaws,13342790,2001-08-17 00:00:00,94,PG-13,Western,Warner Bros.,,"Bill Gerber,James G. Robinson",N/A,"2,348","Colin Farrell,Scott Caan,Ali Larter,Gabriel Macht,Kathy Bates,Timothy Dalton",,,Trevor Rabin
American Pie,102561004,1999-07-09 00:00:00,95,R,Comedy,Universal,,"Chris Bender*, ,(co-producer),Chris Moore,Chris Weitz",$11 million,"2,544","Jason Biggs,Chris Klein,Alyson Hannigan,Shannon Elizabeth,Tara Reid,Seann William Scott,Eugene Levy,Mena Suvari,Jennifer Coolidge*",,,
American Pie 2,145103595,2001-08-10 00:00:00,104,R,Comedy,Universal,,"Chris Bender*, ,(co-producer),Chris Moore,Chris Weitz, ,(executive producer),Paul Weitz, ,(executive producer)",$30 million,"3,157","Jason Biggs,Shannon Elizabeth,Alyson Hannigan,Chris Klein,Tara Reid,Seann William Scott,Mena Suvari,Eugene Levy,Jennifer Coolidge*,Adam Brody*,Casey Affleck*","David H. Steinberg, ,(story)",,
American Pimp,287724,2000-06-09 00:00:00,87,R,Documentary,7th Art,,"Albert Hughes,Allen Hughes",N/A,9,,,,
American Pop,,1981-02-13 00:00:00,96,R,Animation,Columbia,,,N/A,,,,,
The American President,60079496,1995-11-17 00:00:00,114,PG-13,Romantic Comedy,Sony / Columbia,Rob Reiner,,N/A,"1,508","Michael Douglas,Annette Bening",Aaron Sorkin,,Marc Shaiman
American Promise,146702,2013-10-18 00:00:00,135,Unrated,Documentary,Rada Film Group,,,N/A,8,,,,
American Psycho,15070285,2000-04-14 00:00:00,104,R,Thriller,Lions Gate,,,$7 million,"1,242","Christian Bale,Willem Dafoe,Justin Theroux,Josh Lucas,Chloe Sevigny,Reese Witherspoon,Samantha Mathis,Jared Leto",,,
American Reunion,57011521,2012-04-06 00:00:00,113,R,Comedy,Universal,,"Jason Biggs ,(executive),Chris Moore,Seann William Scott ,(executive),Chris Weitz, ,(executive),Paul Weitz, ,(executive)",$50 million,"3,203","Jason Biggs,Seann William Scott,Chris Klein,Thomas Ian Nicholas,Eddie Kay Thomas,Alyson Hannigan,Tara Reid,Mena Suvari,Eugene Levy,Natasha Lyonne*,Shannon Elizabeth*,Jennifer Coolidge*,John Cho*","Jon Hurwitz,Hayden Schlossberg",,Lyle Workman
An American Rhapsody,850255,2001-08-10 00:00:00,106,PG-13,Drama,Paramount Classics,,,N/A,54,"Scarlett Johansson,Emmy Rossum*",,,Cliff Eidelman
American Sniper,350126372,2014-12-25 00:00:00,132,R,Drama,Warner Bros.,Clint Eastwood,"Bradley Cooper,Clint Eastwood,Jason Dean Hall, ,(executive),Andrew Lazar,Robert Lorenz,Tim Moore, ,(executive)",$58.8 million,"3,885","Bradley Cooper,Sienna Miller",Jason Dean Hall,,
American Storytellers,24082,2003-11-07 00:00:00,90,Unrated,Documentary,Indican,,,N/A,1,,,,
American Strays,1910,1996-09-13 00:00:00,97,R,Unknown,Unapix Ent.,,,N/A,1,,,,
The American Success Company,,1980-03-16 00:00:00,94,PG,Unknown,Columbia,,,N/A,,Jeff Bridges,,,
American Swing,30156,2009-03-27 00:00:00,81,Unrated,Documentary,Magnolia,,,N/A,2,,,,
An American Tail,47483002,1986-11-21 00:00:00,81,G,Animation,Universal,Don Bluth,"Kathleen Kennedy,Frank Marshall,Steven Spielberg, ,(executive)",N/A,"1,249",,,,James Horner
An American Tail: Fievel Goes West,22166041,1991-11-22 00:00:00,76,G,Animation,Universal,Simon Wells,"Kathleen Kennedy, ,(executive),Steven Spielberg",N/A,"1,698",,,,James Horner
American Teacher,33144,2011-09-30 00:00:00,81,Unrated,Documentary,First Run,,,N/A,2,,,,
American Teen,942441,2008-07-25 00:00:00,95,PG-13,Documentary,Paramount Vantage,Nanette Burstein,,N/A,109,,Nanette Burstein,,
American Ultra,14440985,2015-08-21 00:00:00,96,R,Action Comedy,Lionsgate,Nima Nourizadeh,,$28 million,"2,778","Jesse Eisenberg,Kristen Stewart,Topher Grace,Bill Pullman,Walton Goggins,John Leguizamo,Connie Britton",Max Landis,,
American Violet,554434,2009-04-17 00:00:00,103,PG-13,Drama,Samuel Goldwyn,,,N/A,61,"Will Patton,Alfre Woodard,Tim Blake Nelson,Anthony Mackie*",,,Teddy Castellucci
American Wedding,104565114,2003-08-01 00:00:00,102,R,Comedy,Universal,,"Chris Bender,Chris Moore,Chris Weitz, ,(executive producer),Paul Weitz, ,(executive producer)",$55 million,"3,175","Jennifer Coolidge*,January Jones",,,Christophe Beck
An American Werewolf in London,30565292,1981-08-21 00:00:00,93,R,Horror Comedy,Universal,John Landis,"Jon Peters, ,(executive)",N/A,,,John Landis,,Elmer Bernstein
An American Werewolf in Paris,26570463,1997-12-25 00:00:00,98,R,Horror Comedy,Buena Vista,,,$25 million,"1,731",Julie Delpy,,,
American Zombie,3126,2008-03-28 00:00:00,90,Unrated,Horror Comedy,Cinema Libre,,,N/A,1,,,,
American: The Bill Hicks Story,92234,2011-04-08 00:00:00,102,Unrated,Documentary,Variance Films,,,N/A,11,,,,
Americanese,,TBD,,Not Yet Rated,Comedy / Drama,IFC,,,N/A,,"Kelly Hu,Joan Chen",,,Michael Brook
The Americanization of Emily,,1964-10-27 00:00:00,115,Unrated,Comedy,MGM,Arthur Hiller,"Martin Ransohoff,John Calley ,(associate)",N/A,,"James Garner,Julie Andrews,Melvyn Douglas,James Coburn,Joyce Grenfell,Ed Binns,Keenan Wynn,William Windom",Paddy Chayefsky,"Philip H. Lathrop ,(director of photography)",Johnny Mandel
Americanizing Shelley,128024,2007-04-26 00:00:00,90,PG,Comedy,Rocky Mountain Pictures,,,N/A,5,Beau Bridges,,,
Americathon,6171763,1979-08-10 00:00:00,86,PG,Unknown,MGM,,Joe Roth,N/A,,,,,
